Bothrops_brazili,viviparous
Bothrops_caribbaeus,viviparous
Bothrops_colombiensis,viviparous
Bothrops_cotiara,viviparous
Bothrops_diporus,viviparous
Bothrops_erythromelas,viviparous
Bothrops_fonsecai,viviparous
Bothrops_insularis,viviparous
Bothrops_itapetiningae,viviparous
Bothrops_jararaca,viviparous
Bothrops_jararacussu,viviparous
Bothrops_lanceolatus,viviparous
Bothrops_leucurus,viviparous
Bothrops_marajoensis,viviparous
Bothrops_moojeni,viviparous
Bothrops_neuwiedi,viviparous
Bothrops_pictus,viviparous
Bothrops_punctata,viviparous
Brachylophus_fasciatus,oviparous
Brachylophus_vitiensis,oviparous
Brachymeles_apus,viviparous
Brachymeles_bicolor,viviparous
Brachymeles_bonitae,viviparous
Brachymeles_boulengeri,viviparous
Brachymeles_cebuensis,viviparous
Brachymeles_elerae,viviparous
Brachymeles_gracilis,viviparous
Brachymeles_minimus,viviparous
Brachymeles_pathfinderi,viviparous
Brachymeles_samarensis,viviparous
Brachymeles_schadenbergi,viviparous
Brachymeles_talinis,viviparous
Brachymeles_tridactylus,viviparous
Brachyophidium_rhodogaster,viviparous
Bradypodion_atromontanum,viviparous
Bradypodion_caffrum,viviparous
Bradypodion_damaranum,viviparous
Bradypodion_dracomontanum,viviparous
Bradypodion_gutturale,viviparous
Bradypodion_karrooicum,viviparous
Bradypodion_melanocephalum,viviparous
Bradypodion_nemorale,viviparous
Bradypodion_occidentale,viviparous
Bradypodion_pumilum,viviparous
Bradypodion_setaroi,viviparous
Bradypodion_taeniabronchum,viviparous
Bradypodion_thamnobates,viviparous
Bradypodion_transvaalense,viviparous
Bradypodion_ventrale,viviparous
Broghammerus_reticulatus,oviparous
Broghammerus_timoriensis,oviparous
Bronchocela_cristatella,oviparous
Bronia_brasiliana,oviparous
Bronia_kraoh,oviparous
Bronia_saxosa,oviparous
Brookesia_ambreensis,oviparous
Brookesia_antakarana,oviparous
Brookesia_betschi,oviparous
Brookesia_bonsi,oviparous
Brookesia_brygooi,oviparous
Brookesia_decaryi,oviparous
Brookesia_dentata,oviparous
Brookesia_ebenaui,oviparous
Brookesia_exarmata,oviparous
Brookesia_griveaudi,oviparous
Brookesia_karchei,oviparous
Brookesia_lineata,oviparous
Brookesia_lolontany,oviparous
Brookesia_minima,oviparous
Brookesia_nasus,oviparous
Brookesia_perarmata,oviparous
Brookesia_peyrierasi,oviparous
Brookesia_stumpffi,oviparous
Brookesia_superciliaris,oviparous
Brookesia_therezieni,oviparous
Brookesia_thieli,oviparous
Brookesia_tuberculata,oviparous
Brookesia_vadoni,oviparous
Brookesia_valerieae,oviparous
Bufoniceps_laungwalaensis,oviparous
Buhoma_depressiceps,oviparous
Buhoma_procterae,oviparous
Bungarus_bungaroides,oviparous
Bungarus_caeruleus,oviparous
